category,bathrooms,bedrooms,has_photo,pets_allowed,price,square_feet,cityname,state,latitude,longitude,source,Conteo body
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,800,300,Decatur,GA,33.7416,-84.2614,RentLingo,128
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,795,300,Denver,CO,39.736,-104.9819,RentLingo,134
housing/rent/apartment,1.0,1.0,Thumbnail,Cats,795,300,Sarasota,FL,27.3181,-82.4987,ListedBuy,958
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",775,300,Milwaukee,WI,43.0531,-87.9659,RentLingo,324
housing/rent/apartment,1.0,0.0,Thumbnail,Desconocido,760,300,Chicago,IL,41.8625,-87.6825,RentLingo,141
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,750,300,Wesley Chapel,FL,28.23,-82.3055,RentLingo,190
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,725,300,Tiverton,RI,41.6151,-71.1705,RentLingo,169
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,700,300,Stockbridge,GA,33.5571,-84.2167,RentLingo,174
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,650,300,Columbus,OH,39.9974,-82.9829,RentLingo,295
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",595,300,Grand Junction,CO,39.0744,-108.5228,RentLingo,144
housing/rent/apartment,1.0,1.0,Thumbnail,Cats,590,300,Bloomington,IN,39.1471,-86.5136,RentLingo,315
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,590,300,Bloomington,IN,39.1471,-86.5136,RentLingo,313
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,585,300,Bloomington,IN,39.1471,-86.5136,RentLingo,308
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,580,300,Champaign,IL,40.1145,-88.2723,RentLingo,290
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,400,300,Raleigh,NC,35.823,-78.6438,RentLingo,182
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1195,301,Reno,NV,39.5197,-119.8342,RentLingo,313
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1094,306,Reno,NV,39.5197,-119.8342,RentLingo,325
housing/rent/apartment,1.0,0.0,Thumbnail,Desconocido,725,308,West Lafayette,IN,40.4969,-86.9659,RentLingo,296
housing/rent/apartment,1.0,0.0,Thumbnail,"Cats,Dogs",1099,309,Portland,OR,45.5091,-122.6449,RentLingo,142
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,1222,310,Lowell,MA,42.6398,-71.3184,RentLingo,313
housing/rent/apartment,1.0,0.0,Thumbnail,"Cats,Dogs",2195,313,San Francisco,CA,37.7599,-122.4379,RentLingo,227
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",760,313,Indianapolis,IN,39.7953,-86.1387,RentLingo,336
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,650,314,Ogden,UT,41.2321,-111.9813,RentLingo,290
housing/rent/apartment,1.0,0.0,Thumbnail,"Cats,Dogs",2695,315,San Francisco,CA,37.7599,-122.4379,RentLingo,299
housing/rent/apartment,1.0,2.0,Thumbnail,Cats,730,315,Anchorage,AK,61.1723,-149.8414,RentLingo,213
housing/rent/apartment,1.0,0.0,Thumbnail,"Cats,Dogs",659,315,Lexington,KY,38.0172,-84.4931,RentLingo,144
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",775,317,Lafayette,IN,40.3613,-86.9005,RentLingo,291
housing/rent/apartment,1.0,0.0,Thumbnail,Desconocido,1350,318,Chevy Chase,MD,38.9799,-77.0798,RentLingo,151
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1100,319,Chicago,IL,41.8625,-87.6825,RentLingo,329
housing/rent/apartment,1.0,1.0,Thumbnail,Cats,965,320,Chicago,IL,41.8625,-87.6825,RentLingo,317
housing/rent/apartment,1.0,0.0,Thumbnail,Desconocido,675,320,Cleveland,OH,41.4648,-81.6794,RentLingo,302
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,925,321,Lakewood,CO,39.6894,-105.1119,RentLingo,182
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",845,322,Milwaukee,WI,43.0531,-87.9659,RentLingo,158
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,700,324,Madison,WI,43.0724,-89.4003,RentLingo,262
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,2700,325,Boston,MA,42.328,-71.071,RentDigs.com,665
housing/rent/apartment,1.0,2.0,Thumbnail,Cats,1995,325,Redondo Beach,CA,33.8517,-118.3978,RentLingo,161
housing/rent/apartment,1.0,1.0,Thumbnail,Dogs,1350,325,Seattle,WA,47.616,-122.3275,RentLingo,136
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1349,325,Chicago,IL,41.8625,-87.6825,RentLingo,154
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",975,325,Las Vegas,NV,36.1554,-115.1733,RentLingo,314
housing/rent/apartment,1.0,0.0,Thumbnail,Cats,925,325,Chicago,IL,41.8625,-87.6825,RentLingo,289
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",899,325,Chicago,IL,41.8625,-87.6825,RentLingo,255
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",700,325,Bridgeport,CT,41.1873,-73.1811,RentDigs.com,496
housing/rent/apartment,1.0,2.0,Thumbnail,Cats,325,325,Toledo,OH,41.6675,-83.5837,RentLingo,305
housing/rent/apartment,1.0,1.0,Thumbnail,Cats,915,330,Denver,CO,39.6665,-105.0962,RentDigs.com,713
housing/rent/apartment,1.0,0.0,Thumbnail,Desconocido,799,330,West Lafayette,IN,40.4969,-86.9659,RentLingo,318
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",710,330,Kansas City,MO,39.0744,-94.5521,RentLingo,211
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",2695,332,San Francisco,CA,37.7599,-122.4379,RentLingo,265
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",2295,332,San Francisco,CA,37.7599,-122.4379,RentLingo,248
housing/rent/apartment,1.0,2.0,Thumbnail,Cats,1079,333,Denver,CO,39.736,-104.9819,RentLingo,154
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,1386,334,Austin,TX,30.3054,-97.7497,RentLingo,158
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",800,335,Des Moines,IA,41.5927,-93.6276,RentLingo,157
housing/rent/apartment,1.0,0.0,Thumbnail,"Cats,Dogs",2195,336,San Francisco,CA,37.7856,-122.4121,RentLingo,303
housing/rent/apartment,1.0,2.0,Thumbnail,Cats,1100,336,Shorewood,WI,43.0834,-87.8861,RentLingo,156
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1099,336,Tampa,FL,28.0076,-82.4792,RentLingo,311
housing/rent/apartment,1.0,0.0,Thumbnail,Desconocido,625,336,Tucson,AZ,32.2264,-110.9438,RentLingo,293
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,809,337,Austin,TX,30.3054,-97.7497,RentLingo,157
housing/rent/apartment,1.0,0.0,Thumbnail,"Cats,Dogs",2295,338,San Francisco,CA,37.7599,-122.4379,RentLingo,304
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1160,338,Gainesville,FL,29.6533,-82.3656,RentLingo,316
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,998,338,Wausau,WI,44.9605,-89.6304,RentLingo,302
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",990,338,Portland,OR,45.5091,-122.6449,RentLingo,316
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,785,340,Madison,WI,43.0724,-89.4003,RentLingo,300
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,720,340,West Lafayette,IN,40.4969,-86.9659,RentLingo,324
housing/rent/apartment,1.0,0.0,Thumbnail,"Cats,Dogs",1240,341,Tempe,AZ,33.3898,-111.9272,RentLingo,304
housing/rent/apartment,1.0,0.0,Thumbnail,Desconocido,2395,342,San Francisco,CA,37.7599,-122.4379,RentLingo,237
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",480,342,Lafayette,IN,40.3613,-86.9005,RentLingo,314
housing/rent/apartment,1.0,0.0,Thumbnail,"Cats,Dogs",800,344,Chattanooga,TN,35.0462,-85.2352,RentLingo,307
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1655,346,Seattle,WA,47.616,-122.3275,RentLingo,232
housing/rent/apartment,1.0,1.0,Thumbnail,Cats,899,346,Minneapolis,MN,44.9855,-93.3023,RentLingo,311
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",600,347,Saint Louis,MO,38.6274,-90.304,RentLingo,179
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",699,348,Kansas City,MO,39.0744,-94.5521,RentLingo,316
housing/rent/apartment,1.0,0.0,Thumbnail,Desconocido,2195,350,San Francisco,CA,37.7599,-122.4379,RentLingo,238
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,1670,350,Ann Arbor,MI,42.2711,-83.745,RentLingo,306
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1650,350,San Jose,CA,37.3108,-121.8645,RentLingo,180
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1550,350,Washington,DC,38.9118,-77.0132,RentLingo,255
housing/rent/apartment,1.0,0.0,Thumbnail,"Cats,Dogs",1400,350,Los Angeles,CA,34.0372,-118.2972,RentLingo,143
housing/rent/apartment,1.0,0.0,Thumbnail,"Cats,Dogs",1299,350,Portland,OR,45.5091,-122.6449,RentLingo,138
housing/rent/apartment,1.0,0.0,Thumbnail,"Cats,Dogs",1299,350,Seattle,WA,47.616,-122.3275,RentLingo,135
housing/rent/apartment,1.0,2.0,Thumbnail,Cats,1200,350,Haverhill,MA,42.7742,-71.0937,RentLingo,297
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1145,350,Philadelphia,PA,40.0054,-75.1415,RentLingo,160
housing/rent/apartment,1.0,1.0,Thumbnail,Cats,1000,350,Madison,WI,43.0724,-89.4003,RentLingo,302
housing/rent/apartment,1.0,0.0,Thumbnail,Desconocido,940,350,Chicago,IL,41.8625,-87.6825,RentLingo,139
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",895,350,Westerville,OH,40.1119,-82.9128,RentLingo,329
housing/rent/apartment,1.0,0.0,Thumbnail,"Cats,Dogs",875,350,Austin,TX,30.3054,-97.7497,RentLingo,131
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",849,350,Scottsdale,AZ,33.5783,-111.8902,RentLingo,157
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,800,350,Chicago,IL,41.8625,-87.6825,RentLingo,153
housing/rent/apartment,1.0,0.0,Thumbnail,"Cats,Dogs",710,350,Spokane,WA,47.6794,-117.4018,RentLingo,139
housing/rent/apartment,1.0,0.0,Thumbnail,"Cats,Dogs",699,350,Cumberland,MD,39.597,-78.8345,RentDigs.com,861
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",695,350,Anchorage,AK,61.1723,-149.8414,RentLingo,220
housing/rent/apartment,1.0,0.0,Thumbnail,Desconocido,600,350,Syracuse,NY,43.047,-76.156,RentLingo,147
housing/rent/apartment,1.0,0.0,Thumbnail,"Cats,Dogs",592,350,Tucson,AZ,32.2264,-110.9438,RentLingo,291
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1225,351,Portland,OR,45.5091,-122.6449,RentLingo,335
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,1246,352,Austin,TX,30.3054,-97.7497,RentLingo,151
housing/rent/apartment,1.0,0.0,Thumbnail,"Cats,Dogs",1225,352,Los Angeles,CA,34.0786,-118.2615,RentDigs.com,976
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",675,354,Lees Summit,MO,38.9163,-94.3719,RentLingo,296
housing/rent/apartment,1.0,0.0,Thumbnail,"Cats,Dogs",1400,355,Los Angeles,CA,34.0372,-118.2972,RentLingo,144
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,585,355,Urbana,IL,40.1171,-88.1889,RentLingo,270
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1125,357,Chicago,IL,41.8625,-87.6825,RentLingo,278
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,614,357,Cleveland,OH,41.4729,-81.7374,RentDigs.com,940
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1225,360,East Orange,NJ,40.7647,-74.2119,RentLingo,155
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",875,360,Salem,OR,44.9545,-123.0072,RentLingo,151
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,850,360,Austin,TX,30.3054,-97.7497,RentLingo,150
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,670,360,Madison,WI,43.0724,-89.4003,RentLingo,266
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,639,360,Champaign,IL,40.1145,-88.2723,RentLingo,288
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",495,360,Tulsa,OK,36.116,-95.9281,RentLingo,277
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1750,362,Washington,DC,38.9118,-77.0132,RentLingo,336
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1050,362,Chicago,IL,41.8625,-87.6825,RentLingo,152
housing/rent/apartment,1.0,0.0,Thumbnail,Desconocido,950,362,Austin,TX,30.3054,-97.7497,RentLingo,131
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,1200,367,Portland,OR,45.5091,-122.6449,RentLingo,156
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",985,367,Chicago,IL,41.8625,-87.6825,RentLingo,234
housing/rent/apartment,1.0,2.0,Thumbnail,Cats,965,368,Hamden,CT,41.3708,-72.9259,RentLingo,154
housing/rent/apartment,1.0,1.0,Thumbnail,Cats,530,368,North Muskegon,MI,43.2932,-86.2829,RentLingo,297
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1530,369,Seattle,WA,47.616,-122.3275,RentLingo,153
housing/rent/apartment,1.0,1.0,Yes,Desconocido,1000,369,Long Beach,CA,33.7815,-118.1934,RentDigs.com,191
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",720,369,Kansas City,MO,39.064,-94.5819,RentLingo,300
housing/rent/apartment,1.0,0.0,Thumbnail,Desconocido,1225,370,New Brunswick,NJ,40.4841,-74.4526,RentLingo,141
housing/rent/apartment,1.0,1.0,Thumbnail,Cats,1025,370,Portland,OR,45.5091,-122.6449,RentLingo,154
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",765,370,Alvin,TX,29.4,-95.2394,RentLingo,320
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1975,375,Santa Monica,CA,34.0231,-118.4811,RentLingo,139
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1525,375,San Diego,CA,32.7876,-117.1265,RentLingo,143
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1175,375,Portland,OR,45.5091,-122.6449,RentLingo,322
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,940,375,Austin,TX,30.3054,-97.7497,RentLingo,149
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,850,375,West Lafayette,IN,40.4969,-86.9659,RentLingo,301
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",829,375,Phoenix,AZ,33.5178,-112.0848,RentLingo,152
housing/rent/apartment,1.0,0.0,Thumbnail,Desconocido,799,375,West Lafayette,IN,40.4969,-86.9659,RentLingo,307
housing/rent/apartment,1.0,2.0,Thumbnail,Cats,773,375,Minneapolis,MN,44.9855,-93.3023,RentLingo,322
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",386,375,Edgerton,WI,42.8224,-89.0658,RentLingo,310
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1400,377,Miami,FL,25.7603,-80.3005,RentLingo,319
housing/rent/apartment,1.0,1.0,Thumbnail,Cats,3095,378,San Francisco,CA,37.7599,-122.4379,RentLingo,287
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1275,378,Portland,OR,45.5091,-122.6449,RentLingo,322
housing/rent/apartment,1.0,0.0,Thumbnail,Desconocido,929,378,Austin,TX,30.3054,-97.7497,RentLingo,128
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1591,379,Cerritos,CA,33.8666,-118.0485,RentDigs.com,893
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",2895,380,San Francisco,CA,37.7599,-122.4379,RentLingo,228
housing/rent/apartment,1.0,0.0,Thumbnail,"Cats,Dogs",2695,380,San Francisco,CA,37.7599,-122.4379,RentLingo,291
housing/rent/apartment,1.0,0.0,Thumbnail,Desconocido,1400,380,San Diego,CA,32.7876,-117.1265,RentLingo,138
housing/rent/apartment,1.0,2.0,Thumbnail,Cats,955,380,Anchorage,AK,61.1723,-149.8414,RentLingo,199
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",540,380,Tucson,AZ,32.2264,-110.9438,RentLingo,301
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",2895,381,San Francisco,CA,37.7599,-122.4379,RentLingo,318
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,2874,382,San Francisco,CA,37.7599,-122.4379,RentLingo,328
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",635,382,Knoxville,TN,35.9695,-83.981,RentLingo,305
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",902,384,Chicago,IL,41.8625,-87.6825,RentLingo,258
housing/rent/apartment,1.0,0.0,Thumbnail,"Cats,Dogs",2395,385,San Francisco,CA,37.7599,-122.4379,RentLingo,232
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1250,385,Portland,OR,45.5091,-122.6449,RentLingo,162
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,540,385,Bloomington,IN,39.1471,-86.5136,RentLingo,314
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,350,385,Central City,KY,37.2935,-87.127,ListedBuy,278
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1262,386,Portland,OR,45.5091,-122.6449,RentLingo,302
housing/rent/apartment,1.0,0.0,Thumbnail,"Cats,Dogs",1115,389,Portland,OR,45.5091,-122.6449,RentLingo,291
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",2095,390,Providence,RI,41.824,-71.4315,RentLingo,311
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1800,390,Washington,DC,38.9118,-77.0132,RentLingo,313
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",879,390,Orlando,FL,28.5163,-81.3644,RentLingo,306
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,699,390,West Lafayette,IN,40.4969,-86.9659,RentLingo,307
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,640,390,Urbana,IL,40.1171,-88.1889,RentLingo,302
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,999,391,Austin,TX,30.3054,-97.7497,RentLingo,148
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,959,391,Austin,TX,30.3054,-97.7497,RentLingo,145
housing/rent/apartment,1.0,0.0,Thumbnail,Desconocido,1654,393,Washington,DC,38.9118,-77.0132,RentLingo,147
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",995,393,Castle Hills,TX,29.5122,-98.5226,RentLingo,299
housing/rent/apartment,1.0,0.0,Thumbnail,Desconocido,919,394,Austin,TX,30.3054,-97.7497,RentLingo,128
housing/rent/apartment,1.0,0.0,Thumbnail,"Cats,Dogs",1350,395,Los Angeles,CA,34.0372,-118.2972,RentLingo,141
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1045,395,Chicago,IL,41.8625,-87.6825,RentLingo,225
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,976,395,Austin,TX,30.3054,-97.7497,RentLingo,155
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,762,395,Bellingham,WA,48.7871,-122.4437,RentLingo,316
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1050,396,Austin,TX,30.3054,-97.7497,RentLingo,152
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1225,397,Portland,OR,45.5091,-122.6449,RentLingo,296
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",2495,398,San Francisco,CA,37.7599,-122.4379,RentLingo,244
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1173,398,Chicago,IL,41.8625,-87.6825,RentLingo,320
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,1005,398,Austin,TX,30.3054,-97.7497,RentLingo,152
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1000,398,Austin,TX,30.3054,-97.7497,RentLingo,153
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,875,398,Austin,TX,30.3054,-97.7497,RentLingo,151
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,3000,400,Dania Beach,FL,26.0512,-80.147,RentLingo,187
housing/rent/apartment,1.0,0.0,Thumbnail,Desconocido,2450,400,Santa Monica,CA,34.0231,-118.4811,RentLingo,149
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,2050,400,Anaheim,CA,33.8323,-117.9079,RentLingo,171
housing/rent/apartment,1.0,0.0,Thumbnail,"Cats,Dogs",1659,400,Washington,DC,38.9118,-77.0132,RentLingo,300
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1625,400,Auburn,WA,47.3002,-122.2168,RentLingo,179
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,1599,400,Desconocido,Desconocido,39.8163,-98.5576,RentLingo,325
housing/rent/apartment,1.0,0.0,Thumbnail,Desconocido,1599,400,Briarwood,NY,40.6997,-73.8103,RentLingo,296
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1580,400,Desconocido,Desconocido,38.8098,-93.6516,RentLingo,200
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1500,400,San Marcos,CA,33.1463,-117.1694,RentLingo,186
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1500,400,Anaheim,CA,33.8323,-117.9079,RentLingo,170
housing/rent/apartment,1.0,0.0,Thumbnail,Desconocido,1450,400,San Diego,CA,32.7876,-117.1265,RentLingo,137
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1415,400,San Rafael,CA,37.9917,-122.5247,RentLingo,135
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1400,400,Aurora,CO,39.6828,-104.8078,RentLingo,171
housing/rent/apartment,1.0,1.0,Thumbnail,Cats,1395,400,Ann Arbor,MI,42.2711,-83.745,RentLingo,203
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1375,400,La Mesa,CA,32.7685,-117.0046,RentLingo,137
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1355,400,Bellflower,CA,33.8897,-118.1257,RentLingo,173
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1345,400,Washington,DC,38.9118,-77.0132,RentLingo,138
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1250,400,Somerville,MA,42.3895,-71.1039,RentLingo,134
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1242,400,Chicago,IL,41.8625,-87.6825,RentLingo,285
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1225,400,Portland,OR,45.5091,-122.6449,RentLingo,305
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1215,400,San Jose,CA,37.3108,-121.8645,RentLingo,139
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1200,400,Phoenix,AZ,33.5178,-112.0848,RentLingo,179
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1160,400,Madison,WI,43.0724,-89.4003,RentLingo,302
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1150,400,Owings Mills,MD,39.4276,-76.7727,RentLingo,190
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1100,400,Arvada,CO,39.8228,-105.1107,RentLingo,174
housing/rent/apartment,1.0,1.0,Yes,Desconocido,1100,400,Portsmouth,NH,43.0681,-70.7854,RentDigs.com,349
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1099,400,Tampa,FL,28.0076,-82.4792,RentLingo,321
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1095,400,Austin,TX,30.3054,-97.7497,RentLingo,149
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,1090,400,Austin,TX,30.3054,-97.7497,RentLingo,155
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,1085,400,Austin,TX,30.3054,-97.7497,RentLingo,159
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1050,400,Chicago,IL,41.8625,-87.6825,RentLingo,159
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,1045,400,Austin,TX,30.3054,-97.7497,RentLingo,157
housing/rent/apartment,1.0,2.0,Thumbnail,Desconocido,1040,400,Austin,TX,30.3054,-97.7497,RentLingo,152
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1035,400,Pembroke Pines,FL,26.0066,-80.2959,RentLingo,189
housing/rent/apartment,1.0,2.0,Thumbnail,"Cats,Dogs",1012,400,Aurora,CO,39.6828,-104.8078,RentLingo,159
housing/rent/apartment,1.0,1.0,Thumbnail,"Cats,Dogs",1000,400,Philadelphia,PA,40.0054,-75.1415,RentLingo,296
housing/rent/apartment,1.0,1.0,Thumbnail,Desconocido,1000,400,Tacoma,WA,47.2154,-122.4608,RentLingo,128
